Название игры	Истинные значения	Предсказанные значения	Отношение
hidden & dangerous 2: sabre squadron (2003-2004) pc | лицензия	71112	59690	1.1913553359021611
haven [gog] (2020) pc | лицензия	83539	26033	3.2089655437329543
space rangers hd: a war apart [v 2.1.2468 build 13617251] (2013) pc | repack от decepticon	31035	12738	2.436410739519548
beyond a steel sky [1.1.26717]	45353	41496	1.0929487179487178
agatha christie hercule poirot: the first cases [gog] (2021)	23460	23171	1.012472487160675
five nights at freddy's: into the pit v.1.0.4.5 [папка игры] (2024)	74710	31282	2.388274407007225
yakuza 3 remastered [codex] (2009-2021) pc | лицензия	31790	41168	1.294998427178358
partisans 1941 [portable] (2020) pc | лицензия	35488	32711	1.0848949894530893
fights in tight spaces bundle v.1.1.6974 (52282) [gog] (2021)	23149	23918	1.0332195775195472
pathologic classic hd v1.0.3 [gog] (2015)	19218	20325	1.0576022478926006
cat quest iii v.1.1.1 [папка игры] (2024)	22644	32114	1.418212329977036
fort triumph	29686	46561	1.568449774304386
warcraft: orcs and humans (1994) pc | лицензия	41504	25674	1.6165770818727117
darkest dungeon v.24839 (28859) [gog] (2016)	26339	28343	1.0760848931242644
connection: the nightmare within [папка игры] (2024)	20827	32309	1.551303596293273
black book [gog] (2021)	47735	25024	1.9075687340153453
wwe 2k19 (2k) [v1.03 + dlc] (2018)  repack от xatab	74153	32083	2.311286351027024
party hard 2 (2018) pc | лицензия	24143	32196	1.3335542393240276
trailmakers (2019)  repack от	19390	42342	2.1837029396596184
alien: isolation collection (2014)	15028	22081	1.4693239286664892
trine 3: the artifacts of power [gog] (2015) pc | лицензия	18857	25241	1.3385480193031765
grand theft auto: the trilogy - the definitive edition [v 1.17.37984884] (2021) repack от decepticon	93127	35658	2.611671995064221
space engineers [v 1.195.018] (2019) pc | repack от xatab	64390	50304	1.2800174936386768
lego worlds	45872	53006	1.1555197070108127
super street: the game (2018) pc лицензия	56404	34226	1.64798691053585
wildmender (2023)	10680	25762	2.412172284644195
impaler (2022)	19944	25691	1.288156839149619
deadlight director's cut v.gog-2(cs) [gog] (2016)	16094	20989	1.3041506151360756
sprawl (2023)	42812	27938	1.532393156274608
elder legacy (древние русы) (2024/07/31) [папка игры] (early access)	55729	33767	1.650398317884325
my time at portia v.2.0.141715 [архив] (2019)	65376	32229	2.0284836637810666
remothered: broken porcelain	28808	43412	1.5069425159677867
crash bandicoot™ n. sane trilogy (2018 г) repack от xatab	57101	46922	1.2169344870210137
space hulk: tactics (2018) pc | repack от xatab	48087	51551	1.0720361012331816
rise of the tomb raider - 20 year celebration (2016) pc | лицензия	67993	39505	1.7211239083660297
emergency 2014 (2013) pc | repack от xatab	21387	44394	2.0757469490812177
halo wars 2: complete edition (2017) pc | repack	73437	48261	1.5216634549636352
tank mechanic simulator	34678	45916	1.3240671318991868
fia european truck racing championship  (2019) repack от xatab	57543	42321	1.3596795916920679
nightingale	95909	28614	3.351820787027329
lego dc super-villains deluxe edition  (2018) pc | repack  by xatab	54856	51676	1.0615372706865855
reptiles: in hunt (2021) pc | лицензия	27382	28350	1.0353516908918268
aliens: dark descent v.98246 [папка игры] (2023)	79696	26373	3.021878436279528
cyber hook [gog] (2020) pc | лицензия	11051	24392	2.207221065966881
quake - квадрология / quadrology pc (1996-2005) repack от decepticon	10371	37628	3.6281940025069908
remnant: from the ashes v. 270287 [portable] (2019)	52779	38529	1.3698512808533831
sonic forces (sega) (rus|eng|multi) [repack] by xatab	44084	51758	1.1740767625442337
immortality [gog] (2022) pc | лицензия	8565	19929	2.3267950963222415
killer is dead - nightmare edition (2014) pc | repack от xatab	38296	49507	1.2927459786922917
the chant (2022)	42885	29816	1.4383217064663267
intravenous 2 v.1.0 [папка игры] (2024)	48361	31833	1.5192096252316778
the guild 3 [gog] (2022)	40773	25331	1.6096087797560301
star control®: origins [ 1.32.61284] (2018)  repack от xatab	62305	52037	1.1973211368833714
thimbleweed park (2017) pc | лицензия	32276	28610	1.1281370150297099
prime mover (2018) pc | лицензия	15506	23808	1.5354056494260286
scarlet hood and the wicked wood deluxe edition v.1.0.1 (46285) [gog] (2021)	16391	24166	1.4743456775059485
the stillness of the wind (2019) pc | лицензия	36719	24288	1.511816534914361
vampire: the masquerade — swansong (2022)	55822	27283	2.046035993109262
syberia: the world before (2022)	35405	24743	1.4309097522531624
far cry 3: blood dragon v.1.02 [l] (2013) pc | лицензия	85588	32898	2.6016171195817375
krampus kills [portable] (2022) pc | лицензия	9896	30363	3.0682093775262733
crysis v1.1.1.6156 [gog] (2007)	48923	27049	1.8086805427187695
dolmen (2022)	44685	27772	1.6089946708915455
shadowrun hong kong extended edition deluxe [gog] (eng) от r.g. gogfan	24543	22818	1.0755982119379437
ultimate general: civil war [v1.09] (2017) pc | лицензия	64757	32645	1.9836728442334202
gary grigsby's war in the east v1.11.03 [gog] (2010)	9401	23192	2.4669715987660887
furi [gog] (2016) pc | лицензия	37061	19171	1.9331803244483856
f.i.s.t.: forged in shadow torch (2021)	43979	26712	1.646413596885295
deadly dozen reloaded [steam] (2001-2022) | лицензия	14041	29333	2.0890962182180757
max payne 3 (2012) pc | лицензия	71363	56079	1.2725440895879028
force of nature 2: ghost keeper (2021) pc | лицензия	59305	30333	1.9551313750700556
red faction: guerrilla - steam edition (2009) pc | repack от xatab	45044	62002	1.3764763342509547
minecraft legends v.1.17.44512 [папка игры] (2023)	39846	24821	1.6053341928205955
batora: lost haven (2022)	26803	23480	1.1415247018739352
dread templar (2023)	21474	28480	1.3262550060538325
need for speed: shift 2 unleashed pc (2011) repack от decepticon	23371	33945	1.4524410594326302
far: lone sails [v 1.02] (2018) pc | repack  by xatab	37255	48375	1.2984834250436184
atelier sophie: the alchemist of the mysterious book	30224	49032	1.6222869242985707
meridian: new world (2014) pc | repack от xatab	38704	44085	1.1390295576684581
anthology of fear (2023)	12640	20488	1.620886075949367
expedition zero (2022) | лицензия	35083	22411	1.5654366159475257
overlord ii (2009) pc | лицензия	69339	45442	1.5258791426433695
brothers: a tale of two sons remake [папка игры] (2024)	14879	27109	1.8219638416560253
need for speed: payback deluxe edition pc (2017) repack от decepticon	36580	28703	1.2744312441208236
octopath traveler  (2019)  repack от xatab	58434	49484	1.1808665427208795
lego the hobbit	33010	46536	1.4097546198121782
silent hunter 5: battle of the atlantic (2010) pc | repack от xatab	56511	49583	1.1397253090777082
the evil within v1.0 [gog] (2014)	22710	20932	1.0849417160328683
risen 2: dark waters gold edition v1.0 [gog] (2013)	19231	23593	1.2268212781446624
death stranding - director's cut [v 1.001] (2022) pc | repack от decepticon	36532	36851	1.0087320705135223
galactic civilizations iii	82392	43286	1.9034329806403918
winter ember (2022)	33492	24065	1.3917307292748806
sacred 2 gold v. 2.65.1 (18565) [gog] (2009)	44715	24372	1.834687346134909
corpse party: blood drive v0.95 [gog] (2019)	11864	17807	1.5009271746459878
nox v.gog-20 (2.0.0.20) [gog] (2000)	21630	24109	1.1146093388811835
anima flux v.1.0.7 [папка игры] (2024)	32210	29550	1.0900169204737733
construction simulator 2015: gold edition (2014) pc | repack от xatab	56092	51643	1.0861491392831555
the quarry (2022)	50318	23233	2.165798648474153
stasis: bone totem (2023)	27296	22043	1.238306945515583
postal 4: no regerts	64537	43935	1.4689199954478207
aliens: dark descent [build 98246 + dlc] (2023) pc | repack от decepticon	17928	25144	1.4024988844265953
doom [build 13954591 + dlcs] (2016)  lossy repack от decepticon	34750	33159	1.0479809403178624
7th sector (2019) pc | лицензия	70378	32221	2.184227677601564
the land of the magnates [папка игры] (2024)	40225	32103	1.2529981621655297
swords & souls: neverseen v.1.15 [gog] (2019) pc | лицензия	69413	30789	2.254474000454708
hrot (2023)	14353	24744	1.7239601477043127
the oregon trail v.1.0.31.23 [gog] (2022)	59519	23301	2.55435389039097
underworld: ascendant [steam] (2018) | лицензия	17361	36108	2.07983411093831
finding paradise (2017) pc | лицензия	18367	24498	1.3338051940981108
we happy few: we all fall down (v 1.9.88874 +dlc) (2018) pc | repack by xatab	94552	46380	2.038637343682622
endless legend [v 1.8.2 + dlc's] (2014) pc | repack от xatab	62793	47675	1.3171054011536445
ys: memories of celceta (2012-2018) pc | лицензия	12632	25978	2.056523115896137
armello (2015) pc | лицензия	30657	20482	1.4967776584317938
superhot: mind control delete [gog] (2020) pc | лицензия	55252	28429	1.943508389320764
convergence: a league of legends story deluxe edition rc2 [gog] (2023)	17165	21213	1.2358287212350714
crossroads inn anniversary edition	86167	45975	1.8742142468733007
wasteland 2 director's cut (2.3.0.5(a) (32579))	85769	51312	1.6715193327096975
lies of p: deluxe edition [v 1.5.0.0 build 13450100 + dlcs] (2023) pc | repack от decepticon	32046	40899	1.2762591275042128
stargate: timekeepers (2024)	14301	29255	2.0456611425774422
dungeon keeper gold v10.1 [gog] (1997)	8706	22833	2.6226740179186767
medal of honor: pacific assault (2004) pc | лицензия	67558	36978	1.82697820325599
race driver: grid (2008) pc | repack от xatab	89084	49956	1.7832492593482265
kingpin: life of crime v1.21 [gog] (1999)	10721	25720	2.399029941236825
f1 2022 (2022)	36110	22045	1.6380131549104104
white night (2015) pc | repack от xatab	32121	32068	1.0016527379318947
graveyard shift (2023)	17726	22502	1.269434728647185
flashback v1.0.0 [gog] (2018)	11647	21017	1.8044990126212759
star wars knights of the old republic ii: the sith lords v.1.0b (29869) [gog] (2004)	48465	23741	2.041405164062171
wolfenstein ii: the new colossus digital deluxe edition v.6.5.0.1331 (42660) [gog] (2017)	85329	28191	3.026817069277429
styx: master of shadows [update 2] (2014) pc | repack by xatab	47229	50906	1.0778547079125114
xuan-yuan sword vii (2020)	19242	28010	1.4556698887849495
yakuza kiwami 2 (update 1) (2019)  repack от xatab	70807	54073	1.309470530579032
travellers rest v.0.6.6.5 [gog] (early access)	88038	26955	3.266110183639399
genesis alpha one (2019) pc | repack от xatab	57591	52442	1.0981846611494603
wrc 8 fia world rally championship (2019)  repack от	82318	44748	1.8395905962277643
partisans 1941	69301	50304	1.3776439249363868
phoning home (2017) pc | лицензия	41662	26856	1.5513106940720882
amnesia: the bunker v.1.31 [папка игры] (2023)	62346	25264	2.467780240658645
warcraft iii: reforged [v 1.36.2.21230] (2020) repack от decepticon	97403	35614	2.734963778289437
dayz (2018) pc | лицензия	87484	45950	1.9038955386289445
beyond: two souls [codex-plaza] (2013-2019) pc | лицензия	41373	34067	1.2144597410984237
yakuza 6: the song of life [codex] (2016-2021) pc | лицензия	35368	34282	1.0316784318301149
saints row - gat out of hell (2015) pc | repack от xatab	51611	51550	1.0011833171677982
townscaper v.1.2.1 [gog] (2020)	32763	27248	1.202400176159718
afterimage (2023)	22992	25969	1.1294798190675017
drug dealer simulator (2020) pc | лицензия	19355	30151	1.5577886850942908
final fantasy vii remake intergrade [v 1.001 + dlcs] (2021) pc | repack от decepticon	42493	35587	1.1940596285160312
eador: imperium / еадор: империя v.2.75.1 [gog] (2017)	20661	25437	1.2311601568171917
police stories (2019) pc | лицензия	90877	25336	3.586872434480581
freedom fighters [gog] (2003) pc | лицензия	12856	28036	2.180771624144368
deathloop: deluxe edition [v 1.769.0.5 + dlcs] (2021) pc | repack от decepticon	28779	29452	1.0233851071962194
sacred gold v.2.28 (17769) [gog] (2004)	24699	25430	1.0295963399327908
call to power 2 v.2.0.0.13 [gog] (2000)	19308	22744	1.1779573233892686
the crown of leaves (2018) pc | лицензия	59408	28045	2.1183098591549294
doom vfr	55557	62367	1.122576813002862
trek to yomi [gog] (2022) | лицензия	22894	24812	1.0837774089281034
the suicide of rachel foster (2020)  repack от	45375	45850	1.0104683195592286
untitled goose game v.1.0.7 [egs-rip] (2019) pc | лицензия	36983	33258	1.1120031270671717
rise of the argonauts (2014\05\01) [папка игры (steam)] (2008)	26365	32528	1.233756874644415
greyhill incident (2023)	14794	25264	1.7077193456806814
monster hunter: world v.15.23.00 [папка игры] (2018)	86174	35820	2.405750977107761
spellforce 3: fallen god	55474	45199	1.2273280382309344
wrath: aeon of ruin (2024)	15077	35582	2.3600185713338195
cossacks 3 experience  (v.2.2.3.92.6008 + dlc) (rus|eng|multi5) [repack] by xatab	96972	51462	1.8843418444677626
danger scavenger [gog] (2020) pc | лицензия	77890	25180	3.0933280381254966
elderand (2023)	38896	26723	1.4555252030086443
dishonored - definitive edition [gog] (2012)	74710	48438	1.5423840786159626
the callisto protocol (30/07/2024) [папка игры] (2022)	88086	30579	2.880604336309232
insomnis [папка игры] (2022)	12458	25184	2.021512281265051
incision v.0.4.5.121 [архив] (early access)	28357	28456	1.0034912014670099
blair witch (2019) pc | repack от	75194	46547	1.6154424560122027
v-rally 4: ultimate edition (1.08) (2018) pc | repack by xatab	62602	50376	1.242694934095601
planetbase (2015) pc | лицензия	73538	22554	3.2605302828766516
bioshock 2 remastered v1.0.122864 (25813) [gog] (2016)	18996	21674	1.1409770477995367
gears 5 [steam-rip] (2019) pc | лицензия	59357	36560	1.6235503282275712
machinarium collector's edition v.4041 (47360) [gog] (2009)	12539	25314	2.0188212776138448
the evil within	61129	57865	1.0564071545839453
potion craft: alchemist simulator [portable] (2022) pc | лицензия	13815	26024	1.8837495475931958
god's trigger (2019) pc | лицензия	65401	26381	2.479094803077973
freelancer pc (2003) repack от decepticon	16768	34067	2.031667461832061
final fantasy xiii-2 (2014) pc |  repack от xatab	77786	51848	1.500270020058633
little nightmares ii - deluxe edition [gog] (2021) pc | лицензия	54349	21696	2.5050239675516224
the awesome adventures of captain spirit (2018) pc | repack от xatab	38299	50679	1.323246037755555
lysfanga: the time shift warrior (2024)	13368	35465	2.652977259126272
tyranny gold edition  (2016) pc | repack by xatab	65736	52056	1.2627939142461964
train sim world 3 (2022) pc | лицензия	23429	29010	1.2382090571513935
the coma 2: vicious sisters [gog] (2020) pc | лицензия	64519	30655	2.1046811286902627
fishing: barents sea (2018) pc | repack by xatab	78023	46875	1.6644906666666666
aliens: colonial marines [v 1.0.210.751923+templargfx acm overhaul v5] (2013) pc | repack от	56394	51447	1.096157210332964
caesar iii v.2.0.0.9 [gog] (1999)	16705	23548	1.4096378329841366
company of heroes 3 [v 1.4.2.21612 + dlc] (2023) pc | repack от decepticon	26529	34382	1.2960156809529195
contra: operation galuga [build 13626439] (2024) repack от decepticon	16112	33099	2.0543073485600796
ravenous devils [steam] (2022) | лицензия	18911	29099	1.5387340701179208
metal gear rising: revengeance (2014) pc | лицензия	29746	21428	1.388183684898264
daymare: 1994 sandcastle (2023)	47527	25920	1.8336033950617283
rayman 3: hoodlum havoc v.1.0.0 (22189) [gog] (2003)	11523	24480	2.1244467586566
project cars 3 - deluxe edition [steam-rip] (2020) pc | лицензия	84794	34067	2.489036310799307
vampyr (2018) pc | лицензия	99537	29611	3.3614872851305257
kingpin: reloaded (1999-2023)	19169	26872	1.4018467317022276
ori and the will of the wisps [portable] (2020) pc | лицензия	15952	31526	1.9763039117352057
door kickers v.1.1.5 [gog] (2014) pc | лицензия	59302	33730	1.7581381559442633
beyond mankind: the awakening [папка игры] (2021)	34620	31737	1.0908403440778902
hidden through time v.1.0.7 (46929) [gog] (2020)	12053	24241	2.011200530988136
friday the 13th: the game (2017) pc | repack by xatab	54302	54815	1.0094471658502449
under the waves (23/02/2024) [папка игры] (2023)	74382	25411	2.927157530203455
little nightmares ii - enhanced edition (2021) pc | лицензия	36657	34067	1.0760266533595562
the witcher 2 assassins of kings - enhanced edition [gog] (2011) pc | лицензия	73117	28110	2.6011028103877623
in nightmare (2022)	10178	21776	2.139516604440951
sheltered (2016) pc | лицензия	66916	33020	2.0265293761356755
call of duty: black ops cold war v.1.34.0.15931218 [battle.net-rip] (2020)	82790	36432	2.2724527887571364
legacy of kain: blood omen 2 v1.0.2 hotfix [gog] (2002)	10838	24867	2.2944270160546227
torchlight 1.15a [gog] (2009) pc | лицензия	38371	28943	1.3257437031406558
iron harvest	87127	46242	1.884152934561654
sea dogs v1.06 [gog] (2000)	13093	26074	1.9914458107385626
cardaclysm: shards of the four v1.1 (48802) [gog] (2020)	11925	26334	2.208301886792453
evil west v.1.0.5 [папка игры] (2022)	55125	30032	1.8355420884389984
curse of the dead gods [gog] (2020) pc | лицензия	31904	23457	1.3601057253698257
enotria: the last song v.1.005.26813 [папка игры] (2024)	72812	30411	2.3942652329749103
mars: war logs v.1.0.1736 [gog] (2013) pc | лицензия	55813	27738	2.012149397937847
warhammer 40000: chaos gate v1.2 hotfix 3 [gog] (1998)	10500	22223	2.1164761904761904
the lego ninjago movie video game (2017) pc | repack от xatab	38978	44986	1.1541382318230797
bioshock infinite complete edition v.1.0.1643565 (29748) [gog] (2013)	50213	22760	2.206195079086116
weedcraft inc (2019)  repack от xatab	33418	46948	1.4048716260697827
car for sale simulator 2023	72786	31502	2.3105199669862233
borderlands the pre sequel remastered  (2019) pc | repack от xatab	68272	54119	1.261516288179752
supreme commander - forged alliance	29952	47582	1.5886084401709402
werewolf the apocalypse earthblood	91384	43496	2.1009748022806694
bioshock remastered v.1.0.122872 (25715) [gog] (2016)	36814	22260	1.6538185085354897
papetura [gog] (2021) pc | лицензия	26898	24064	1.1177692819148937
valkyria chronicles [update 2 + dlc] (2014) pc | repack от xatab	52190	60917	1.1672159417512933
cossacks 3 digital deluxe edition [v 2.2.3.92.6008] (2016) repack от decepticon	12896	31441	2.438042803970223
crysis remastered [папка игры] (2007-2020)	41164	36651	1.1231344301656163
immortal: unchained [v update.17 + dlcs] (2018) pc | repack by xatab	81672	59000	1.384271186440678
the chronicles of myrtana: archolos (2021) pc | лицензия	57524	28249	2.036319869729902
psychonauts 2 [gog] (2021) pc | лицензия	31258	24328	1.2848569549490299
terminator: resistance [gog] 2019	82643	30192	2.7372482776894542
don't starve [gog] (2013) pc | лицензия	58260	21564	2.70172509738453
frontline zed (2019) repack от	48767	46360	1.0519197584124245
a hat in time (2017) pc | лицензия	47696	24283	1.9641724663344726
scorn deluxe edition [gog] (2022)	34323	22399	1.5323451939818742
the pale beyond deluxe edition v1.2.00.00 [gog] (2023)	16540	21560	1.3035066505441355
leisure suit larry magna cum laude: uncut and uncensored v2.0.0.3 [gog] (2004)	18350	21133	1.1516621253405994
sundered: eldritch edition (2017) pc | repack от xatab	20421	45328	2.2196758239067624
swat 4 gold edition [gog] (eng) от r.g. gogfan	39502	18488	2.1366291648636953
quake ii: quad damage v3.20 [gog] (1997)	8890	24615	2.768841394825647
hunting simulator 2 [codex] (2020) pc | лицензия	22652	65184	2.8776266996291717
portal: revolution v.1.6.0 [архив] (2024)	26980	40225	1.4909191994069682
crisis in the kremlin (2017) pc | лицензия	68197	34395	1.982759121965402
assetto corsa competizione [portable] (2019) pc | лицензия	38070	31630	1.2036041732532405
va-11 hall-a (2016) pc | лицензия	77263	23613	3.27205352983526
zombi (2015) pc | repack от xatab	43114	43448	1.0077469035580089
blacktail (2022)	39740	26774	1.4842757899454695
bramble: the mountain king (2023)	18602	26691	1.4348457155144607
stray blade (2023)	50115	27579	1.8171434787338192
star wars: knights of the old republic ii - the sith lords v.1.0b [gog] (2004)	52266	55213	1.0563846477633643
hollowbody (21/09/2024) [папка игры] (2024)	87487	32055	2.729277803774762
wolfenstein (2009) pc | rip от  xatab	97908	47920	2.0431552587646076
gamedec [папка игры] (2021)	35811	27338	1.3099348891652645
sunless sea v.2.2.7.3165 [gog] (2015) pc | лицензия	42444	25993	1.6329011656984573
vanquish (2017) pc | repack от xatab	82859	72983	1.135319183919543
the godfather 2 (2009) pc | repack by	68719	51466	1.3352310263086309
evil genius [gog] (2004) pc | лицензия	12105	21725	1.7947129285419248
star wars the force unleashed ultimate sith edition	60829	50302	1.209275973122341
tricky towers (2016) pc	24805	32527	1.3113082039911308
two worlds ii epic edition v2.0.6 [gog] (2010)	20889	25133	1.2031691320790847
lords and villeins v.1.6.9 [gog] (2022)	67355	24574	2.7409050215675106
baldur's gate: dark alliance v1.0.4 [gog] (2021)	16326	21252	1.3017273061374495
darkwood [gog] (2017)	25850	22505	1.1486336369695622
the casting of frank stone [build 15770319] (2024) repack от decepticon	68262	27482	2.4838803580525437
mafia iii: definitive edition [steam-rip] (2016-2020) pc | лицензия	56117	63573	1.1328652636455976
foreclosed [папка игры] (2021)	15864	25900	1.6326273323247604
battle chasers: nightwar [gog] (2017) pc | лицензия	11968	25431	2.1249164438502675
deep diving simulator (2019) pc | repack от xatab	47375	39479	1.2000050659844474
112 operator	37301	47885	1.2837457440819282
farm manager 2018 (2018) pc | repack by xatab	63019	50064	1.2587687759667625
fossilfuel vv1.15/1.1 [папка игры] (2021)	27241	31385	1.152123637164568
zombotron (2019) pc | лицензия	63870	35730	1.7875734676742234
cuphead (2017) pc | лицензия	74839	25166	2.9738138758642614
game of thrones: a telltale games series vs106 [gog] (2014)	33785	22644	1.4920067125949479
the technomancer [update 1] (2016) pc | repack от xatab	66241	49624	1.3348581331613736
crying is not enough: remastered (2018) pc | repack by xatab	41856	48871	1.1675984327217126
kingdoms of amalur: reckoning (2012) pc | repack от xatab	78143	55068	1.4190273843248347
batman the telltale series+telltale batman shadows mode [gog] (eng/rus/multi8) от r.g. gogfan	33561	25003	1.3422789265288166
dishonored 2 [gog] (2016) pc | лицензия	48925	81306	1.6618497700562085
silver chains (2019) repack от xatab	43341	46380	1.0701183636741192
escape: dead island (2014) pc | repack от xatab	47993	54982	1.145625403704707
crysis 2 remastered (2011-2021)	22944	41429	1.8056572524407253
8doors: arum's afterlife adventure [gog] (2015) pc | лицензия	14617	22497	1.5390983101867688
warhammer 40000: space marine v1.0.1 [gog] (2011)	33748	26054	1.2953097413065173
road redemption  (rus|eng|multi8)  [repack] от xatab	76335	49093	1.5549059947446682
lost ember [gog] (2019) pc | лицензия	29038	25671	1.1311596743406958
serious sam: siberian mayhem (2022)	44177	27330	1.616428832784486
universe sandbox (ранний доступ) [gog] (2015)	38535	25878	1.4891027127289589
staxel [gog] (2019) pc | лицензия	54266	44042	1.2321420462286
lake (2021) pc | лицензия	25470	30548	1.1993718099725166
darq v.1.2.2 [gog] (2019)	50491	28487	1.7724225085126548
lumberjack's dynasty digital supporter edition [gog] (2021)	72482	23881	3.0351325321385203
chorus [v 1.0.9.216752 + dlc] (2021) pc | repack от decepticon	32360	29285	1.105002561038074
master of orion collector's edition v55.1.1.2.1.41258 locfix [gog] (2016)	13039	25039	1.9203159751514687
thief 3: deadly shadows v.1.1 (21683) [gog] (2004)	27887	20255	1.376795852875833
fort triumph v.1.1.3 (46815) [gog] (2020) pc | лицензия	12516	24756	1.9779482262703738
grime [gog] (2021)	94643	25335	3.7356621274916124
198x (2019) pc | лицензия	23090	32444	1.405110437418796
final fantasy [папка игры] (1987-2021)	16991	28200	1.659702195279854
chorus [папка игры] (2021)	32046	24674	1.2987760395558077
strafe - gold edition [gog] (2017) pc | лицензия	28359	26618	1.0654068675332482
need for speed: underground pc (2003) repack от decepticon	27678	29656	1.0714647012067346
truberbrook: a nerd saves the world (2019) pc | лицензия	41299	34212	1.2071495381737403
flying tigers: shadows over china - deluxe edition (2017) pc | repack от xatab	23998	47934	1.9974164513709476
xcom enemy unknown complete pack v401776 [gog] (2014)	18599	26014	1.3986773482445294
wwe 2k battlegrounds	35384	46970	1.3274361293239882
boxes inc. (2018) pc | лицензия	20533	39867	1.9416061949057615
ixion v.1.0.7.0 [папка игры] (2022)	93342	29464	3.1680016291067066
necromunda: hired gun [v 62662 + dlcs] (2021) pc | repack от decepticon	22876	30088	1.3152649064521769
panzer corps 2 - field marshal edition [gog] (2020)	66568	24719	2.692989198592176
a total war saga: thrones of britannia (2018)	28355	32692	1.152953623699524
streets of rage 4	62780	44702	1.4044114357299449
wrc 9 fia world rally championship	76719	47563	1.612997498055211
mx vs atv legends (2022)	29124	27797	1.0477389646364716
shantae and the seven sirens [gog] (2020) pc | лицензия	12528	27401	2.1871807151979565
warhammer 40 000: space marine 2 - 4k texture pack [только файлы dlc] (2024)	39771	34753	1.1443904123385031
source of madness [gog] (2022)	25920	24537	1.0563638586624282
company of heroes - new steam version (2013) pc | repack от xatab	61605	55793	1.1041707741114477
horizon zero dawn - complete edition [v 1.0.11.14 + dlcs] (2020) pc | repack от decepticon	94210	44517	2.1162701889165936
somerville (2022)	10348	23299	2.2515461925009665
daymare: 1998 [plaza] (2019) pc | лицензия	29714	34067	1.146496600928855
mundaun v.1.0.207 (46282) [gog] (2021) pc | лицензия	32433	23914	1.3562348415154304
sunkenland (beta 0.5.10) [архив] (early access)	83337	28277	2.947165540898964
vampire: the masquerade redemption v2.0.0.3 [gog] (2000)	16164	24417	1.5105790645879733
metal gear solid [gog] (2000)	53056	19144	2.7714166318428752
space engineers v.1.205.024 b2 [архив] (2019)	48335	33072	1.4615082244799227
windbound	50781	45518	1.1156245880750473
weedcraft inc [gog] (2019) pc | лицензия	25846	27025	1.0456163429544223
dorfromantik [gog] (2022) pc | лицензия	16595	23394	1.4097017173847544
star wars the force unleashed ii v1.1 [gog] (2010)	12672	27635	2.180792297979798
itorah - save the world edition (2022) | лицензия	9602	23539	2.4514684440741514
rune classic v1.10 [gog] (2000)	9352	25760	2.754491017964072
f.e.a.r. 2: project origin + reborn (2010) pc | repack от xatab	74095	51001	1.4528146506931237
decision: red daze (2022)	20713	25818	1.24646357360112
world of goo 2 v.12388w [папка игры] (2024)	92956	24882	3.7358733220802187
halo infinite [steam] single campain (2021) pc | лицензия	47163	35529	1.327450814827324
biped [gog] (eng/rus/multi9) от r.g. gogfan	11877	27129	2.2841626673402375
obduction v.1.8.4.1-ssl (51210) [gog] (2016)	14755	24917	1.6887156895967468
the complex	56455	46785	1.2066901784760073
the quarry: deluxe edition [v 1.07 build 11105655 + dlcs] (2022) repack от decepticon	22293	29404	1.3189790517202709
final fantasy iii [папка игры] (1990-2021)	14772	28397	1.9223531004603303
for the king (2017) pc | лицензия	18596	32340	1.7390836739083675
fury unleashed [gog] (2020) pc | лицензия	64272	24392	2.6349622827156445
